"Module"	"Gene"	"Rank_kWithin"	"kWithin"	"kWithin_per_possible_edge"	"kME_signed"	"abs_kME"	"Rank_abs_kME"	"Fraction_kWithin_from_negative_correlations"	"Top_decile_kWithin"	"Beta7_module"	"In_best_matching_beta7_module"	"V3_gene"	"V5_gene"	"V3_MapMan_annotated"	"V5_MapMan_annotated"	"V3_TF_label"	"V5_TF_label"	"V3_leaf_terms"	"V5_leaf_terms"	"Veraison_CS_exact_zero_fraction"	"Veraison_PN_exact_zero_fraction"	"Veraison_CS_minus_PN_2012"	"Veraison_CS_minus_PN_2013"	"Veraison_CS_minus_PN_2014"	"Veraison_same_direction_all_years"	"Harvest_CS_exact_zero_fraction"	"Harvest_PN_exact_zero_fraction"	"Harvest_CS_minus_PN_2012"	"Harvest_CS_minus_PN_2013"	"Harvest_CS_minus_PN_2014"	"Harvest_same_direction_all_years"
"M2"	"VIT_14s0066g00170"	21	52.3738983053406	0.245886846503947	0.970770009793647	0.970770009793647	26	0.43323482827515	TRUE	"M2"	TRUE	"Vitvi14g01657"	"Vitvi05_01chr14g25240"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.14 oxidoreductase acting on paired donor with incorporation or reduction of molecular oxygen"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-14 oxidoreductase acting on paired donor with incorporation or reduction of molecular oxygen"	0.888888888888889	0	-3.65011089589538	-3.3498386096836	-3.18780769725538	TRUE	1	0	-3.90020027921571	-4.24747201274822	-3.65081375974182	TRUE
"M2"	"VIT_05s0051g00120"	22	51.8052604938634	0.243217185417199	-0.972092694029955	0.972092694029955	24	0.571075096585082	TRUE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0.777777777777778	2.25764423294722	2.5666093008631	2.6955261507007	TRUE	0	0.888888888888889	2.24264770171082	2.31751333062159	2.62999449651356	TRUE
"M2"	"VIT_16s0115g00470"	23	51.6452021926965	0.24246573799388	-0.972819498430212	0.972819498430212	23	0.591080957335364	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0.222222222222222	2.48661149270299	2.43138354560023	2.18767262449172	TRUE	0	0	3.04491398193087	2.60425356150295	2.63229130167926	TRUE
"M2"	"VIT_01s0010g04010"	24	51.4766910018126	0.241674605642313	-0.973371313352977	0.973371313352977	22	0.571511747203045	FALSE	"M2"	TRUE	"Vitvi01g02281"	"Vitvi05_01chr01g23440"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0.222222222222222	2.60198826398787	2.38843479119001	2.29812104252567	TRUE	0	0.444444444444444	2.58025836114663	2.44535634438434	2.38666861224369	TRUE
"M2"	"VIT_00s0160g00130"	25	50.9124059563189	0.239025380076615	0.976911632630732	0.976911632630732	19	0.358249248509459	FALSE	"M2"	TRUE	"Vitvi07g02830"	"Vitvi05_01chr07g16760"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-3.26566152715939	-3.49906501859917	-3.44692462863343	TRUE	0	0	-2.73813119524636	-2.24550777092724	-2.39234897166936	TRUE
"M2"	"VIT_18s0086g00440"	26	50.2024648739412	0.235692323351837	-0.969138036670767	0.969138036670767	28	0.582058077726496	FALSE	"M2"	TRUE	"Vitvi18g01407"	NA	TRUE	FALSE	FALSE	FALSE	"Solute transport.primary active transport.V-type ATPase complex.membrane V0 subcomplex.subunit c"	NA	0	1	2.93432251552661	2.62890793228328	2.19074356427422	TRUE	0	1	3.54651972286305	3.26585636312395	3.16693072903042	TRUE
"M2"	"VIT_18s0089g00660"	27	49.0651232475155	0.23035269130289	-0.965313216804604	0.965313216804604	29	0.595842513284023	FALSE	"M2"	TRUE	"Vitvi18g02382"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0.777777777777778	2.02027112814887	2.40567502409318	2.21805507361709	TRUE	0	0.444444444444444	2.77035989628456	2.90457596184533	2.9497703110018	TRUE
"M2"	"VIT_00s0238g00090"	28	48.879018841805	0.229478961698615	-0.964493714621622	0.964493714621622	31	0.558452499261826	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	1	2.64047226390976	2.93027225293871	2.9179678139419	TRUE	0	1	2.4908819100094	2.09675812047624	2.39688852744476	TRUE
"M2"	"VIT_00s0238g00060"	29	48.5886707980334	0.22811582534288	0.965150339462218	0.965150339462218	30	0.317598451323711	FALSE	"M2"	TRUE	"Vitvi18g03382"	"Vitvi05_01chr18g33080"	TRUE	TRUE	FALSE	FALSE	"External stimuli response.pathogen.effector-triggered immunity (ETI) network.effector receptor (NLR)"	"mapman:External stimuli response.pathogen.effector-triggered immunity (ETI) machinery.TNL-mediated effector-triggered immunity.effector receptor *(NLR)"	0.222222222222222	0	-2.7838657692755	-2.65576869566897	-2.98076096028873	TRUE	0.666666666666667	0	-1.93824077393007	-1.73498272702884	-2.11664049933155	TRUE
"M2"	"VIT_17s0053g00970"	30	48.402834664912	0.227243355234329	0.961977658686771	0.961977658686771	34	0.310109771466208	FALSE	"M2"	TRUE	"Vitvi17g01247"	"Vitvi05_01chr17g18230"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0	-4.37787993779275	-4.30094449204966	-4.56048747940223	TRUE	1	0	-2.88139408991757	-2.50500238033694	-2.72379498901697	TRUE
"M2"	"VIT_12s0035g00730"	31	48.3565255863484	0.227025941719945	-0.970412211411956	0.970412211411956	27	0.572307485285834	FALSE	"M2"	TRUE	NA	"Vitvi05_01chr12g20980"	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	4.1757104387393	4.30189616630587	4.06737608903874	TRUE	0	0	4.03385623799799	3.7722253468387	5.06058094153551	TRUE
"M2"	"VIT_12s0028g00480"	32	48.1176177413594	0.22590430864488	0.971340620390696	0.971340620390696	25	0.417442801447431	FALSE	"M2"	TRUE	"Vitvi12g02193"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0	-2.73368164331576	-2.50897696061288	-2.52461401718225	TRUE	1	0	-3.10756197427357	-2.60161586289165	-3.38788037513618	TRUE
"M2"	"VIT_12s0055g00160"	33	45.9255746339776	0.215613026450599	0.964057688836519	0.964057688836519	32	0.363889302398533	FALSE	"M2"	TRUE	"Vitvi12g01699"	"Vitvi05_01chr12g16420"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.4 glycosyltransferase"	"mapman:Enzyme classification.EC_2 transferases.EC_2-4 glycosyltransferase"	0	0	-3.36151101275561	-3.52153347531862	-2.81956980215869	TRUE	0.777777777777778	0	-2.69500356564881	-2.19188867276928	-2.131674981239	TRUE
"M2"	"VIT_18s0117g00060"	34	45.1429978658134	0.211938957116495	0.951390527751242	0.951390527751242	45	0.287996991726097	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.888888888888889	0	-5.09656033901501	-5.25179236231564	-5.82740661936915	TRUE	1	0	-3.00514781759661	-2.34304543181762	-3.00332697108592	TRUE
"M2"	"VIT_13s0019g00110"	35	45.0453269374214	0.211480408156908	0.95765160830011	0.95765160830011	37	0.428804029098946	FALSE	"M2"	TRUE	"Vitvi13g02335"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-2.24695776645659	-2.40487035480182	-2.54420177172795	TRUE	0	0	-2.65073939758835	-2.7137823284759	-2.25711312236223	TRUE
"M2"	"VIT_00s0841g00010"	36	44.5034263978771	0.208936274168437	-0.962494618252246	0.962494618252246	33	0.550301146447914	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0.333333333333333	2.50317890858209	2.09962604529963	2.50695664272651	TRUE	0	0.333333333333333	2.42517333473711	2.24792267810484	2.87681569025559	TRUE
"M2"	"VIT_00s0238g00120"	37	44.1208462910863	0.20714012343233	0.954038217644661	0.954038217644661	41	0.312322230160382	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.888888888888889	0	-3.0317690531793	-3.22817474498194	-2.83739605728088	TRUE	0.888888888888889	0	-2.1728703781526	-1.86362059304659	-2.03497163776026	TRUE
"M2"	"VIT_12s0055g00440"	38	43.9124822365654	0.206161888434579	-0.954480272550634	0.954480272550634	40	0.55312399768572	FALSE	"M2"	TRUE	"Vitvi12g02582"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	1	5.86083401736232	5.23408582774571	5.31297834255678	TRUE	0	1	4.40083336850438	4.79615290340137	4.55999499718465	TRUE
"M2"	"VIT_00s0160g00330"	39	43.8365468304944	0.205805384180725	0.960052621243761	0.960052621243761	35	0.372391951974364	FALSE	"M2"	TRUE	"Vitvi07g02812"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.333333333333333	0	-2.21401062686027	-1.94827113340826	-2.10888153976722	TRUE	0.666666666666667	0	-2.59951483974804	-2.05993207128787	-2.45031097483612	TRUE
"M2"	"VIT_04s0008g00460"	40	43.6441307418744	0.204902022262321	-0.951323441524519	0.951323441524519	46	0.583323133186793	FALSE	"M2"	TRUE	"Vitvi04g00036"	"Vitvi05_01chr04g00490"	TRUE	TRUE	FALSE	FALSE	"not assigned.not annotated"	"mapman:Multi-process regulation.SnRK1-kinase regulatory system.regulatory protein *(SKIN/OXS3) of SnRK1 complex"	0	1	2.52864651491415	2.56645359477809	2.09109592545207	TRUE	0	1	3.09623408480738	3.45830983369588	3.01626978734007	TRUE
"M2"	"VIT_03s0088g00210"	41	42.7984317344755	0.200931604387209	0.94640585438466	0.94640585438466	49	0.296995772182813	FALSE	"M2"	TRUE	"Vitvi03g01631"	"Vitvi05_01chr03g11000"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0.222222222222222	0	-2.17592684083963	-2.17271140560006	-2.14788984984214	TRUE	0	0	-1.52746698716142	-1.42310585534759	-1.29582148271957	TRUE
"M2"	"VIT_04s0069g01150"	42	42.6825530771426	0.200387573132125	-0.955508218678727	0.955508218678727	38	0.561397529378054	FALSE	"M2"	TRUE	"Vitvi04g01992"	NA	TRUE	FALSE	TRUE	FALSE	"RNA biosynthesis.transcriptional regulation.bZIP  transcription factor superfamily.transcription factor (bZIP)"	NA	0	0	2.54039771581911	2.92342407059834	2.53884979000422	TRUE	0	0	2.0216634777349	1.56457050037875	2.1419018352758	TRUE
"M2"	"VIT_09s0054g01100"	43	42.6631470782966	0.200296465156322	0.94925365092754	0.94925365092754	47	0.415686288263546	FALSE	"M2"	TRUE	"Vitvi09g01993"	"Vitvi05_01chr09g21190"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0	-3.2568128126897	-3.23646101170208	-2.80716004297474	TRUE	0.888888888888889	0	-2.89031384064566	-3.22164657702011	-2.97227424507807	TRUE
"M2"	"VIT_19s0014g05400"	44	42.4402608334191	0.199250050861122	0.955211234872753	0.955211234872753	39	0.36905207987898	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.555555555555556	0	-4.82354300350623	-3.98971623139493	-4.95096568975509	TRUE	0.777777777777778	0	-4.12527976373687	-3.81293643564125	-4.00653798298137	TRUE
"M2"	"VIT_00s2313g00010"	45	41.965428907469	0.197020792992812	0.944065576630768	0.944065576630768	52	0.446191626284914	FALSE	"M2"	TRUE	"Vitvi00g01312"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.111111111111111	0	-2.87197156129868	-3.10089033507454	-3.31295407570278	TRUE	0	0	-3.20955966439295	-3.30961977649258	-3.13404381559233	TRUE
"M2"	"VIT_07s0005g05150"	46	41.6991315719011	0.195770570760099	-0.946327715639514	0.946327715639514	50	0.57625653033344	FALSE	"M2"	TRUE	"Vitvi07g02314"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0.888888888888889	2.21018923859474	2.84460579902474	2.81519228765438	TRUE	0	1	3.29867622580226	3.35512465014998	3.43478976323475	TRUE
"M2"	"VIT_00s0184g00210"	47	41.6027062419406	0.195317869680472	0.959435914369971	0.959435914369971	36	0.3712068292726	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	-2.75380633394535	-3.07747975868421	-2.32223868140731	TRUE	0	0	-2.20038412745855	-1.8004024260849	-1.89758814154507	TRUE
"M2"	"VIT_03s0097g00240"	48	41.473020437032	0.194709016136301	-0.952751053968273	0.952751053968273	42	0.641275975954035	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	2.18279911160853	1.56887207663416	2.08739713731759	TRUE	0	0	2.40070166636247	1.47126440622812	2.17496279724249	TRUE
"M2"	"VIT_14s0030g00520"	49	39.8241916878525	0.186968036093204	-0.951974722629996	0.951974722629996	43	0.585459946142279	FALSE	"M2"	TRUE	"Vitvi14g02594"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0.888888888888889	3.37047335744569	3.94567130710571	3.13427722008725	TRUE	0	0.888888888888889	2.12958154097231	3.11506586384753	4.14561997148848	TRUE
"M2"	"VIT_14s0030g00930"	50	39.6144024668737	0.185983110173116	-0.939545337221312	0.939545337221312	56	0.536480779726467	FALSE	"M2"	TRUE	"Vitvi14g02615"	"Vitvi05_01chr14g06140"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	1	2.55050729070894	2.55722136881485	2.84036028814456	TRUE	0	1	2.7866681753655	2.39382973543945	2.43887260923465	TRUE
"M2"	"VIT_05s0051g00180"	51	39.4930241083537	0.185413258724665	-0.939817864483725	0.939817864483725	54	0.606046291030153	FALSE	"M2"	TRUE	"Vitvi05g00910"	NA	TRUE	FALSE	FALSE	FALSE	"Protein modification.S-glutathionylation.glutathione S-transferase activities.class tau glutathione S-transferase"	NA	0	0.111111111111111	1.6903965111199	2.12887103566793	2.37005763566924	TRUE	0	0	2.94297947064233	2.82954109384582	2.7736359935368	TRUE
"M2"	"VIT_18s0076g00100"	52	39.4517364515501	0.185219419960329	-0.951671449973682	0.951671449973682	44	0.616567671838922	FALSE	"M2"	TRUE	"Vitvi18g02857"	NA	TRUE	FALSE	FALSE	FALSE	"Cell wall organisation.hemicellulose.xyloglucan.modification and degradation.xyloglucan O-acetyltransferase (AXY9)"	NA	0	0	2.61248658123216	3.11182469887184	2.60791119945723	TRUE	0	0	2.16753221168779	1.51163325638104	1.83133070078685	TRUE
"M2"	"VIT_19s0014g01340"	53	39.2380060859603	0.184215991013898	-0.947610332557711	0.947610332557711	48	0.58500660507716	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	1	4.45631310757186	2.86942903375962	3.83779299957752	TRUE	0	1	2.69219648559037	3.81178547487774	2.57904505170949	TRUE
"M2"	"VIT_18s0041g00870"	54	38.9500866401501	0.182864256526526	0.945155952753531	0.945155952753531	51	0.379245892241811	FALSE	"M2"	TRUE	"Vitvi18g02024"	"Vitvi05_01chr18g30500"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0.111111111111111	0	-3.89983144607256	-3.46002646439285	-3.14818555945182	TRUE	0	0	-2.143367457747	-2.7832385470777	-2.24494838985709	TRUE
"M2"	"VIT_00s0184g00200"	55	37.9167666153041	0.178012988804245	0.943189251752132	0.943189251752132	53	0.323859627774132	FALSE	"M2"	TRUE	"Vitvi07g02429"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-2.29538798102277	-2.52647411869843	-1.91849510213956	TRUE	0	0	-2.33292357290925	-2.2826938769756	-1.49854003924268	TRUE
"M2"	"VIT_19s0085g00470"	56	37.6186826530366	0.176613533582331	0.936220917665201	0.936220917665201	59	0.438476543896962	FALSE	"M2"	TRUE	"Vitvi19g02342"	"Vitvi05_01chr19g22110"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0	-4.58252150679099	-3.86329877847839	-4.05062668363568	TRUE	1	0	-4.14770069458907	-4.5507483096864	-4.20903000434138	TRUE
"M2"	"VIT_01s0010g01240"	57	37.120760214588	0.174275869552056	0.93961942306946	0.93961942306946	55	0.369634407827353	FALSE	"M2"	TRUE	"Vitvi01g02188"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	1	0	-4.64805124032522	-3.89951751843817	-4.73198482287212	TRUE	1	0	-4.04925319655714	-3.22055787242984	-3.15125860094203	TRUE
"M2"	"VIT_00s0566g00010"	58	36.3853030655442	0.170823019087062	0.923517746727198	0.923517746727198	66	0.311915812397054	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	-2.24946359425049	-2.39798049102406	-1.87901166036599	TRUE	0	0	-2.19870205275392	-2.07281584831367	-1.50020056066478	TRUE
"M2"	"VIT_00s0160g00110"	59	35.8175218256768	0.168157379463271	0.937329470563989	0.937329470563989	58	0.335296802441269	FALSE	"M2"	TRUE	"Vitvi07g02832"	"Vitvi05_01chr07g16750"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated; not assigned.not annotated"	NA	0	0	-3.28091604579522	-3.7133972473817	-3.85075508627004	TRUE	0	0	-3.69513020392966	-2.07393286025163	-2.85211967102109	TRUE
"M2"	"VIT_03s0038g01770"	60	35.3710743692257	0.166061382015144	0.938525316622829	0.938525316622829	57	0.366407880381488	FALSE	"M2"	TRUE	"Vitvi03g01387"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-3.52101438132058	-3.1995589080324	-3.86628189749537	TRUE	0	0	-2.07447098374239	-2.62167910080547	-2.31242394454599	TRUE
"M2"	"VIT_05s0020g00080"	61	35.2775779516494	0.165622431697885	0.924379335327758	0.924379335327758	65	0.369779670702963	FALSE	"M2"	TRUE	"Vitvi05g01816"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-2.94448963887429	-2.80426434764053	-2.55848399658971	TRUE	0	0	-3.27546345695709	-3.4410918559042	-2.79846637403424	TRUE
"M2"	"VIT_12s0028g01210"	62	35.2064010053736	0.165288267630862	0.931527598315533	0.931527598315533	61	0.461652460410455	FALSE	"M2"	TRUE	"Vitvi12g00106"	"Vitvi05_01chr12g01840"	TRUE	TRUE	FALSE	FALSE	"RNA biosynthesis.DNA-dependent RNA polymerase (Pol) complexes.Pol I-V shared regulatory components.subunit 6"	"mapman:RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase I/II/III/IV/V shared components.component *(NRP-ABCDE6)"	0.333333333333333	0	-2.71573250853789	-2.5932220222502	-2.67469605442696	TRUE	0	0	-3.42124882245449	-3.31798234525731	-3.07982963274271	TRUE
"M2"	"VIT_03s0038g00220"	63	34.5071984814692	0.162005626673564	-0.931121944350689	0.931121944350689	62	0.658442011059116	FALSE	"M2"	TRUE	"Vitvi03g00015"	"Vitvi05_01chr03g00190"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	3.70096076259643	3.68425902410034	3.20517072786974	TRUE	0	0	1.94941937349826	2.33670361839631	2.9238499735973	TRUE
"M2"	"VIT_18s0117g00070"	64	34.5036648511501	0.161989036859859	0.899728666454796	0.899728666454796	80	0.203297291030414	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.888888888888889	0	-5.73491318754617	-5.71615567639478	-6.46880338319743	TRUE	1	0	-2.70374733356842	-1.45049682266563	-2.0005241943534	TRUE
"M2"	"VIT_13s0047g01040"	65	33.572193470651	0.157615931787094	-0.912436336687304	0.912436336687304	73	0.574821629937816	FALSE	"M2"	TRUE	"Vitvi13g01214"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	2.37722198038669	1.86333491173619	2.02571127425889	TRUE	0	0	3.11936480986959	3.12646319963254	3.14003542295377	TRUE
"M2"	"VIT_00s0160g00120"	66	33.2886049607294	0.156284530332063	0.934904099189547	0.934904099189547	60	0.347215047319478	FALSE	"M2"	TRUE	"Vitvi07g02831"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-2.71902239417774	-3.16766030277783	-3.17640607596738	TRUE	0	0	-2.73195449242953	-2.28934440834804	-2.20052562417683	TRUE
"M2"	"VIT_09s0018g00780"	67	32.9461937098608	0.154676965773995	0.910570499525966	0.910570499525966	74	0.439745001873882	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.777777777777778	0	-4.25383660749627	-3.80985040708044	-4.23192446364413	TRUE	0.888888888888889	0	-4.24023824354905	-5.002939287766	-5.39297561448143	TRUE
"M2"	"VIT_02s0025g03810"	68	32.3878161087852	0.152055474689132	-0.917607994732754	0.917607994732754	70	0.557183664040041	FALSE	"M2"	TRUE	"Vitvi02g01388"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0.111111111111111	2.23076632058326	2.5715488199325	1.89280694211651	TRUE	0	0.777777777777778	3.94194117151618	3.7627065790719	3.5517909199804	TRUE
"M2"	"VIT_12s0035g01760"	69	32.3350681157592	0.151807831529386	0.928468035588013	0.928468035588013	64	0.439938049651154	FALSE	"M2"	TRUE	"Vitvi12g02118"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-3.31242205499229	-2.77651483430786	-3.0803521270305	TRUE	0	0	-2.37025440234626	-1.88045922911764	-3.17293112029304	TRUE
"M2"	"VIT_00s2507g00010"	70	31.7567833291987	0.149092879479806	0.890763267718905	0.890763267718905	85	0.216060032699028	FALSE	"M2"	TRUE	"Vitvi18g03400"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.111111111111111	0	-2.63994644453897	-1.86237015228169	-2.30337666157718	TRUE	0.555555555555556	0	-1.30880816947769	-0.88313924136519	-1.22293678083798	TRUE
"M2"	"VIT_18s0089g00070"	71	31.5780599964811	0.148253802800381	0.889782878873573	0.889782878873573	87	0.205632380688102	FALSE	"M2"	TRUE	"Vitvi18g03220"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.333333333333333	0	-2.31956776922287	-2.51922714627789	-2.24387508581414	TRUE	0.888888888888889	0	-1.08910969081319	-0.760300736997821	-1.06984151359333	TRUE
"M2"	"VIT_00s0160g00310"	72	31.0701489395342	0.145869243847578	0.923416239248012	0.923416239248012	67	0.344714792321788	FALSE	"M2"	TRUE	"Vitvi07g02814"	NA	TRUE	FALSE	FALSE	FALSE	"External stimuli response.pathogen.effector-triggered immunity (ETI) network.effector receptor (NLR)"	NA	0.222222222222222	0	-3.00528199936937	-3.01970112088858	-3.61528583785144	TRUE	0.666666666666667	0	-4.02360839106361	-2.905955565523	-3.41849161625738	TRUE
"M2"	"VIT_13s0019g00420"	73	31.0505945466983	0.145777439186377	0.916009914660311	0.916009914660311	71	0.501456585533674	FALSE	"M2"	TRUE	"Vitvi13g00258"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	-3.01690626470798	-2.92153158879396	-3.22450062094917	TRUE	0	0	-1.94363277620547	-1.06111973340796	-1.41428547404429	TRUE
"M2"	"VIT_14s0068g00120"	74	31.0167918449465	0.145618741056087	0.918244058346313	0.918244058346313	68	0.444054134043275	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.888888888888889	0	-3.87473396479424	-4.39532301719224	-4.90314219621825	TRUE	1	0	-4.36090537924638	-7.10405382359765	-5.41924737151064	TRUE
"M2"	"VIT_13s0158g00270"	75	30.8564424010524	0.144865926765504	0.903274004657051	0.903274004657051	78	0.25249729526306	FALSE	"M2"	TRUE	"Vitvi13g02451"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0	-3.03427393485916	-2.9565319892297	-2.9120966408	TRUE	1	0	-1.7000103691975	-1.79382899168292	-1.8448532452694	TRUE
"M2"	"VIT_18s0117g00040"	76	30.7284807666306	0.144265167918453	0.886997401402422	0.886997401402422	89	0.196956138435364	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.888888888888889	0	-6.48831952685798	-6.15605724687798	-6.49388663410116	TRUE	1	0	-3.2648243250154	-1.6179147554929	-1.89139184954267	TRUE
"M2"	"VIT_07s0129g00120"	77	30.3665329102255	0.142565882207631	-0.929555813298514	0.929555813298514	63	0.541929358083505	FALSE	"M2"	TRUE	"Vitvi07g02632"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0.222222222222222	1.94988989036346	2.7286158343896	2.99306595576472	TRUE	0	0.222222222222222	1.83828669257389	1.72364343595568	2.87718242524942	TRUE
"M2"	"VIT_13s0047g01030"	78	29.5364869558791	0.138668952844503	-0.897259262939501	0.897259262939501	82	0.550931084755301	FALSE	"M2"	TRUE	"Vitvi13g02243"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0.777777777777778	2.67593459976303	2.54240956838976	2.46552237738527	TRUE	0	0.888888888888889	3.68654115039215	3.63086875748813	3.51934520967228	TRUE
"M2"	"VIT_00s0483g00030"	79	29.2649316957957	0.137394045520168	0.897076786748788	0.897076786748788	83	0.433301621258269	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	-2.1088012477309	-2.67163127917996	-2.46620847180367	TRUE	0	0	-2.67295642015296	-2.50752329249965	-3.09101282225928	TRUE
"M2"	"VIT_09s0002g07190"	80	28.8045067743922	0.135232426170855	0.915529084479136	0.915529084479136	72	0.42540501564087	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.111111111111111	0	-2.76525646567409	-2.2044143179664	-2.35984055958681	TRUE	0.222222222222222	0	-2.63370640746836	-3.36211112602619	-2.99653115442013	TRUE
"M2"	"VIT_00s1390g00010"	81	28.7366119648327	0.134913671196398	-0.917705000547148	0.917705000547148	69	0.511093488880474	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0.333333333333333	1.99530005225532	2.20086123598993	2.33657399624448	TRUE	0	0.333333333333333	2.85997322457775	2.31617561187534	2.8721610258704	TRUE
"M2"	"VIT_02s0154g00580"	82	28.688689003126	0.13468868076585	0.874426658567247	0.874426658567247	94	0.247016119136646	FALSE	"M2"	TRUE	"Vitvi02g01449"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-3.54116303646197	-3.50395991542532	-4.28713138561393	TRUE	0	0	-4.27450800833021	-2.74315528499678	-3.03014511646506	TRUE
"M2"	"VIT_03s0038g04680"	83	28.6378728471766	0.13445010726374	0.900246506819568	0.900246506819568	79	0.415935776317673	FALSE	"M2"	TRUE	"Vitvi03g01489"	"Vitvi05_01chr03g05200"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.3 oxidoreductase acting on CH-CH group of donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-3 oxidoreductase acting on CH-CH group of donor; mapman:Secondary metabolism.phenolics.flavonoid biosynthesis.isoflavonoids.isoflavone reductase"	0	0	-2.85432566467044	-2.90622136028307	-2.04855978985419	TRUE	0	0	-3.56800364297336	-2.53649380681886	-3.42764626879889	TRUE
